nome_do_arquivo;classe_detectada;pontuacao_de_confianca;coordenadas_caixa
image_001.jpg;backpack;0.5629969239234924;[28.79810333251953, 127.03971862792969, 260.5380554199219, 399.15643310546875]
image_001.jpg;dining table;0.2967914044857025;[292.04248046875, 120.10497283935547, 399.69671630859375, 271.72064208984375]
image_015.jpg;chair;0.5297637581825256;[292.34088134765625, 119.87633514404297, 399.71710205078125, 271.5245056152344]
image_015.jpg;suitcase;0.387605220079422;[0.6083297729492188, 69.9887466430664, 275.37640380859375, 399.0046691894531]
image_015.jpg;backpack;0.34478959441185;[0.7511520385742188, 71.18961334228516, 274.9839782714844, 399.01904296875]
image_014.jpg;person;0.5318478345870972;[1.7642974853515625, 2.9594039916992188, 265.09210205078125, 398.8087463378906]
image_014.jpg;umbrella;0.3089754581451416;[0.7928276062011719, 0.3082084655761719, 182.24658203125, 180.80955505371094]
image_014.jpg;suitcase;0.3083435893058777;[1.8845367431640625, 4.063301086425781, 264.464111328125, 398.9183349609375]
image_014.jpg;chair;0.25058114528656006;[292.3608093261719, 119.28264617919922, 399.80206298828125, 271.9854736328125]
image_010.jpg;backpack;0.5770648121833801;[0.8811187744140625, 124.50984954833984, 221.38381958007812, 399.099365234375]
image_010.jpg;chair;0.2869417071342468;[292.37481689453125, 120.17780303955078, 399.70086669921875, 271.61004638671875]
image_010.jpg;bench;0.26486220955848694;[292.0347900390625, 119.98551940917969, 399.6499938964844, 271.34930419921875]
image_037.jpg;person;0.6872318387031555;[1.5404891967773438, 75.22205352783203, 339.7050476074219, 398.5775146484375]
image_022.jpg;backpack;0.7072335481643677;[83.60711669921875, 154.6505889892578, 206.16677856445312, 319.14129638671875]
image_022.jpg;chair;0.6631510853767395;[292.454345703125, 119.62727355957031, 399.74151611328125, 271.3367004394531]
image_022.jpg;suitcase;0.5572401881217957;[84.1446304321289, 154.2136993408203, 206.19375610351562, 319.4896545410156]
image_022.jpg;person;0.2928578853607178;[0.1039886474609375, 70.77851867675781, 40.58147430419922, 234.82272338867188]
image_006.jpg;skateboard;0.6098112463951111;[0.5246734619140625, 217.18234252929688, 100.5865478515625, 316.5997619628906]
image_006.jpg;person;0.5065239667892456;[0.7279396057128906, 62.33451843261719, 317.0561218261719, 398.57611083984375]
image_006.jpg;dining table;0.2790625989437103;[291.8452453613281, 119.95223999023438, 399.6897888183594, 271.3699951171875]
image_011.jpg;backpack;0.6256471872329712;[1.5947914123535156, 125.30277252197266, 221.05886840820312, 398.95001220703125]
image_011.jpg;person;0.30681681632995605;[0.12374758720397949, 68.75907897949219, 40.115013122558594, 243.25131225585938]
image_011.jpg;dining table;0.2918629050254822;[292.66314697265625, 119.70104217529297, 399.669921875, 271.5301513671875]
image_011.jpg;chair;0.2793864905834198;[292.932373046875, 119.85076904296875, 399.79132080078125, 271.7869873046875]
image_046.jpg;backpack;0.7045922875404358;[86.67428588867188, 134.26055908203125, 267.1000061035156, 399.5859375]
image_046.jpg;chair;0.6102017164230347;[291.7082214355469, 120.04757690429688, 399.72222900390625, 271.2035827636719]
image_046.jpg;person;0.4124537408351898;[0.1332998275756836, 69.00569915771484, 42.34365463256836, 235.32073974609375]
image_002.jpg;chair;0.6374258399009705;[292.1888732910156, 119.72522735595703, 399.69482421875, 271.3522644042969]
image_002.jpg;backpack;0.3642694354057312;[37.80454635620117, 126.9879150390625, 261.47265625, 399.24200439453125]
image_038.jpg;person;0.5374398231506348;[0.1331186294555664, 68.01008605957031, 40.35385513305664, 234.49339294433594]
image_038.jpg;suitcase;0.49312275648117065;[1.2125015258789062, 74.49348449707031, 339.8675842285156, 399.05126953125]
image_018.jpg;suitcase;0.5609560012817383;[0.7525253295898438, 74.68887329101562, 274.3101501464844, 399.0507507324219]
image_018.jpg;bench;0.36837106943130493;[292.6665344238281, 119.96875, 399.6724853515625, 271.4547424316406]
image_036.jpg;suitcase;0.5205103754997253;[1.0515594482421875, 74.36172485351562, 340.762939453125, 398.9788818359375]
image_036.jpg;person;0.27771881222724915;[0.1778411865234375, 67.34237670898438, 40.7841796875, 235.21527099609375]
image_005.jpg;skateboard;0.7052215337753296;[0.12290000915527344, 217.44677734375, 96.82311248779297, 319.59912109375]
image_005.jpg;person;0.3939796984195709;[1.3560104370117188, 11.829719543457031, 317.66973876953125, 398.7626953125]
image_005.jpg;chair;0.2575162947177887;[292.67376708984375, 120.05706787109375, 399.8216247558594, 271.2937927246094]
image_045.jpg;backpack;0.8688764572143555;[86.36138916015625, 134.3824005126953, 266.14117431640625, 399.450927734375]
image_045.jpg;chair;0.34719163179397583;[292.00225830078125, 119.88981628417969, 399.7035217285156, 271.37078857421875]
image_045.jpg;bed;0.28699615597724915;[1.28173828125, 222.60398864746094, 309.11376953125, 399.0997619628906]
image_020.jpg;backpack;0.7860413193702698;[82.7298355102539, 154.5532989501953, 206.24569702148438, 319.46783447265625]
image_020.jpg;chair;0.5033387541770935;[292.1700134277344, 119.81448364257812, 399.73779296875, 271.4410705566406]
image_020.jpg;person;0.3281920850276947;[0.12700557708740234, 68.36248779296875, 40.98899841308594, 235.72854614257812]
image_020.jpg;suitcase;0.3148229122161865;[82.72151947021484, 154.20578002929688, 206.3953399658203, 319.30938720703125]
image_041.jpg;backpack;0.6974608302116394;[86.87458038330078, 133.0774688720703, 263.1614685058594, 399.6260986328125]
image_041.jpg;person;0.5915290117263794;[0.02811431884765625, 73.57742309570312, 107.0208740234375, 263.32867431640625]
image_041.jpg;chair;0.3574952185153961;[293.5281677246094, 120.47954559326172, 399.7068786621094, 271.4684753417969]
