nome_do_arquivo;classe_detectada;pontuacao_de_confianca;coordenadas_caixa
image_001.jpg;backpack;0.884641706943512;[123.86749267578125, 165.75772094726562, 228.0744171142578, 301.2332458496094]
image_015.jpg;backpack;0.42775294184684753;[53.60374450683594, 144.9822998046875, 231.78977966308594, 399.68084716796875]
image_015.jpg;umbrella;0.30200377106666565;[284.04473876953125, 127.77574157714844, 399.78460693359375, 203.95272827148438]
image_014.jpg;suitcase;0.6972331404685974;[101.7544937133789, 132.42343139648438, 228.48907470703125, 358.0542297363281]
image_014.jpg;airplane;0.33258703351020813;[284.26336669921875, 127.22700500488281, 399.7099304199219, 226.8429718017578]
image_010.jpg;backpack;0.9059538245201111;[122.0216293334961, 164.41729736328125, 210.47958374023438, 306.4930419921875]
image_037.jpg;backpack;0.3813811242580414;[114.01408386230469, 143.88125610351562, 279.76458740234375, 399.1447448730469]
image_037.jpg;umbrella;0.3410426378250122;[284.47198486328125, 127.65544891357422, 399.679931640625, 206.00128173828125]
image_037.jpg;bed;0.30456823110580444;[2.1201324462890625, 205.19004821777344, 398.52642822265625, 397.8280029296875]
image_022.jpg;backpack;0.7327858805656433;[120.44479370117188, 177.89564514160156, 205.8057403564453, 264.5766296386719]
image_022.jpg;backpack;0.45713886618614197;[149.3324432373047, 178.2473602294922, 203.5620880126953, 251.8069305419922]
image_006.jpg;suitcase;0.5285733342170715;[85.00685119628906, 140.03660583496094, 251.62347412109375, 399.70947265625]
image_011.jpg;backpack;0.844305157661438;[123.1690673828125, 164.9274444580078, 210.32009887695312, 306.12939453125]
image_011.jpg;airplane;0.36794334650039673;[283.85107421875, 127.37721252441406, 399.72418212890625, 228.00839233398438]
image_011.jpg;chair;0.26044511795043945;[242.670166015625, 167.27967834472656, 292.6592712402344, 230.72683715820312]
image_046.jpg;backpack;0.8895218968391418;[151.76332092285156, 168.51499938964844, 239.58303833007812, 294.29864501953125]
image_046.jpg;chair;0.25930821895599365;[242.24636840820312, 167.2135009765625, 292.19549560546875, 230.61151123046875]
image_002.jpg;backpack;0.8790513873100281;[124.47925567626953, 165.47512817382812, 228.4739990234375, 301.2307434082031]
image_002.jpg;chair;0.3610450029373169;[242.28610229492188, 167.008056640625, 292.32586669921875, 230.38551330566406]
image_038.jpg;backpack;0.5802314877510071;[113.99944305419922, 144.18365478515625, 266.56964111328125, 399.260498046875]
image_018.jpg;backpack;0.44316574931144714;[55.68382263183594, 145.03021240234375, 231.61801147460938, 399.545654296875]
image_036.jpg;backpack;0.312784343957901;[114.4466781616211, 143.8866424560547, 260.60235595703125, 399.6299743652344]
image_036.jpg;suitcase;0.3036954998970032;[113.56712341308594, 144.0717315673828, 259.27801513671875, 399.16998291015625]
image_036.jpg;umbrella;0.2849833369255066;[284.339111328125, 127.78846740722656, 399.6768493652344, 205.1990509033203]
image_005.jpg;suitcase;0.4196983277797699;[84.07413482666016, 137.483642578125, 252.05966186523438, 399.65350341796875]
image_005.jpg;backpack;0.3098349869251251;[83.54000091552734, 137.10853576660156, 252.13421630859375, 399.7658996582031]
image_045.jpg;backpack;0.9081562757492065;[151.87887573242188, 168.33892822265625, 239.73016357421875, 294.53271484375]
image_020.jpg;backpack;0.8577558994293213;[149.57447814941406, 178.03985595703125, 205.27645874023438, 252.20489501953125]
image_020.jpg;person;0.7662017345428467;[0.15067100524902344, 100.65109252929688, 125.31287384033203, 268.68499755859375]
image_020.jpg;chair;0.2706608176231384;[242.50704956054688, 167.04139709472656, 292.3858642578125, 230.6238555908203]
image_041.jpg;backpack;0.8828683495521545;[151.79696655273438, 167.97149658203125, 239.46212768554688, 294.2384338378906]
image_041.jpg;airplane;0.3202287256717682;[283.8970947265625, 127.32161712646484, 399.7709655761719, 208.74954223632812]
image_041.jpg;person;0.3082645535469055;[0.44150352478027344, 101.39222717285156, 158.93255615234375, 277.39617919921875]
image_035.jpg;backpack;0.4434095323085785;[114.12799835205078, 143.60763549804688, 278.79449462890625, 399.55743408203125]
image_035.jpg;airplane;0.28958606719970703;[283.9541015625, 127.49492645263672, 399.69140625, 209.44882202148438]
image_013.jpg;backpack;0.8637997508049011;[122.81666564941406, 164.99462890625, 210.44476318359375, 305.9054870605469]
image_013.jpg;airplane;0.48818784952163696;[284.0132141113281, 127.61978149414062, 399.72357177734375, 209.50653076171875]
image_004.jpg;backpack;0.8573886156082153;[125.92085266113281, 165.48538208007812, 227.75384521484375, 301.9296875]
image_004.jpg;person;0.4330954849720001;[0.6655120849609375, 99.82240295410156, 162.4453582763672, 246.83470153808594]
image_004.jpg;backpack;0.26683610677719116;[93.498291015625, 136.24827575683594, 131.7490997314453, 215.09326171875]
image_004.jpg;suitcase;0.25884103775024414;[0.3765869140625, 201.98748779296875, 101.84524536132812, 327.7585144042969]
image_031.jpg;backpack;0.8693647384643555;[169.17564392089844, 177.62057495117188, 216.6029052734375, 266.3244934082031]
image_031.jpg;airplane;0.3927452564239502;[284.2940673828125, 127.3561019897461, 399.5997619628906, 204.16854858398438]
image_034.jpg;suitcase;0.48244717717170715;[101.56805419921875, 131.81661987304688, 260.1314697265625, 399.56817626953125]
image_034.jpg;airplane;0.2968622148036957;[284.2750244140625, 127.15521240234375, 399.7445373535156, 229.6884765625]
image_026.jpg;backpack;0.7537950873374939;[149.21414184570312, 178.3222198486328, 207.25216674804688, 252.4217987060547]
image_026.jpg;person;0.6867241263389587;[0.7178020477294922, 94.23389434814453, 145.11172485351562, 270.90234375]
image_026.jpg;backpack;0.3086167871952057;[120.78776550292969, 177.83184814453125, 207.8026123046875, 264.2776794433594]
image_042.jpg;backpack;0.8935869932174683;[151.83860778808594, 168.3038330078125, 239.4469451904297, 294.4667053222656]
image_043.jpg;backpack;0.8989170789718628;[151.86578369140625, 168.33453369140625, 239.84979248046875, 294.56500244140625]
image_040.jpg;person;0.7493524551391602;[0.8790397644042969, 86.23883056640625, 195.61216735839844, 252.14825439453125]
image_040.jpg;backpack;0.651487410068512;[127.20775604248047, 150.82427978515625, 239.9567413330078, 346.75653076171875]
image_040.jpg;suitcase;0.6087798476219177;[127.37489318847656, 151.43978881835938, 239.89877319335938, 346.5960693359375]
image_040.jpg;umbrella;0.251824289560318;[284.634765625, 127.52310180664062, 399.6439208984375, 204.09524536132812]
image_047.jpg;backpack;0.8981297016143799;[151.85122680664062, 168.27389526367188, 239.15646362304688, 294.41552734375]
image_047.jpg;airplane;0.4237588942050934;[284.2218017578125, 127.64877319335938, 399.59222412109375, 205.45550537109375]
image_030.jpg;backpack;0.8804259896278381;[169.0857696533203, 177.50698852539062, 216.65496826171875, 266.5526123046875]
image_021.jpg;backpack;0.6045049428939819;[149.34295654296875, 178.12583923339844, 205.39642333984375, 251.9867706298828]
image_021.jpg;backpack;0.5898691415786743;[120.34841918945312, 177.66983032226562, 207.57257080078125, 264.40118408203125]
image_021.jpg;airplane;0.44994300603866577;[284.42822265625, 126.61811065673828, 399.63818359375, 210.7928466796875]
image_029.jpg;backpack;0.8918715119361877;[168.99575805664062, 177.39682006835938, 216.67176818847656, 266.4266662597656]
image_029.jpg;airplane;0.2614351212978363;[283.919921875, 127.43231201171875, 399.64361572265625, 203.4818115234375]
image_009.jpg;suitcase;0.655500590801239;[83.61156463623047, 140.9136962890625, 251.87698364257812, 399.5418701171875]
image_009.jpg;backpack;0.30689409375190735;[0.6050777435302734, 97.80952453613281, 120.17469787597656, 208.7352752685547]
image_009.jpg;umbrella;0.2741275727748871;[284.4436950683594, 127.6419448852539, 399.72930908203125, 204.46743774414062]
image_033.jpg;person;0.8995466232299805;[0.6652450561523438, 100.66543579101562, 190.51882934570312, 261.98529052734375]
image_033.jpg;backpack;0.8870512843132019;[169.13429260253906, 177.06134033203125, 217.0246124267578, 266.0760498046875]
image_033.jpg;airplane;0.29235076904296875;[283.8724060058594, 127.55979919433594, 399.5555419921875, 207.82334899902344]
image_007.jpg;suitcase;0.6905285120010376;[85.52005767822266, 140.711669921875, 251.89755249023438, 399.81304931640625]
image_007.jpg;backpack;0.48546916246414185;[0.2618980407714844, 99.89727020263672, 111.29342651367188, 253.63487243652344]
image_007.jpg;umbrella;0.30710551142692566;[284.18743896484375, 127.63805389404297, 399.70989990234375, 204.25991821289062]
image_025.jpg;backpack;0.5969823002815247;[149.38375854492188, 178.3900146484375, 206.0604248046875, 251.94839477539062]
image_025.jpg;backpack;0.566870391368866;[120.48452758789062, 177.90115356445312, 207.54583740234375, 264.41192626953125]
image_025.jpg;airplane;0.460123747587204;[284.059814453125, 127.44915008544922, 399.5555114746094, 210.0537872314453]
image_025.jpg;umbrella;0.3339502215385437;[284.0292663574219, 127.37682342529297, 399.6799011230469, 208.5924530029297]
image_012.jpg;backpack;0.8993362188339233;[123.04208374023438, 164.98233032226562, 210.39816284179688, 306.1390380859375]
image_012.jpg;chair;0.3606260120868683;[242.23199462890625, 167.24429321289062, 292.1866760253906, 230.63479614257812]
image_027.jpg;person;0.8530174493789673;[1.4687538146972656, 100.63916015625, 191.59707641601562, 243.14694213867188]
image_027.jpg;backpack;0.8380888104438782;[167.40155029296875, 174.60086059570312, 219.72903442382812, 269.59454345703125]
image_027.jpg;airplane;0.2583683729171753;[284.3069763183594, 127.83164978027344, 399.5901184082031, 207.54417419433594]
